Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (°F),Growth Weeks,Normalized Humidity,Humidity Level
25,2023-09-09,20.1,79,420,6.1,38,68.18,5.43,0.9666666666666667,High
25,2023-09-10,31.1,78,608,6.3,39,87.98,5.57,0.9333333333333333,High
25,2023-09-11,31.2,77,680,6.6,40,88.16,5.71,0.9,High
25,2023-09-12,31.2,72,682,6.7,41,88.16,5.86,0.7333333333333333,High
25,2023-09-13,30.4,73,514,6.0,42,86.72,6.0,0.7666666666666667,High
25,2023-09-14,29.1,50,446,6.3,43,84.38000000000001,6.14,0.0,Moderate
25,2023-09-15,30.6,51,796,6.4,44,87.08000000000001,6.29,0.03333333333333333,Moderate
25,2023-09-16,31.5,58,429,6.5,45,88.7,6.43,0.26666666666666666,Moderate
26,2023-08-03,33.4,54,458,6.3,1,92.11999999999999,0.14,0.13333333333333333,Moderate
26,2023-08-04,33.5,64,509,6.6,2,92.3,0.29,0.4666666666666667,High
26,2023-08-05,33.4,51,774,6.7,3,92.11999999999999,0.43,0.03333333333333333,Moderate
26,2023-08-06,33.4,55,423,6.4,4,92.11999999999999,0.57,0.16666666666666666,Moderate
26,2023-08-07,33.4,70,410,6.0,5,92.11999999999999,0.71,0.6666666666666666,High
26,2023-08-08,32.3,63,669,6.1,6,90.14,0.86,0.43333333333333335,High
26,2023-08-09,32.3,77,513,6.5,7,90.14,1.0,0.9,High
26,2023-08-10,22.7,74,495,6.8,8,72.86,1.14,0.8,High
26,2023-08-11,31.9,79,709,6.1,9,89.41999999999999,1.29,0.9666666666666667,High
26,2023-08-12,30.2,50,628,6.5,10,86.36,1.43,0.0,Moderate
26,2023-08-13,30.1,73,515,6.6,11,86.18,1.57,0.7666666666666667,High
26,2023-08-14,30.1,78,482,6.1,12,86.18,1.71,0.9333333333333333,High
26,2023-08-15,30.1,54,607,6.8,13,86.18,1.86,0.13333333333333333,Moderate
26,2023-08-16,29.8,53,523,6.8,14,85.64,2.0,0.1,Moderate
26,2023-08-17,29.6,71,773,6.2,15,85.28,2.14,0.7,High
26,2023-08-18,30.9,67,735,6.2,16,87.61999999999999,2.29,0.5666666666666667,High
26,2023-08-19,30.8,70,740,6.2,17,87.44,2.43,0.6666666666666666,High
26,2023-08-20,30.9,53,592,6.4,18,87.61999999999999,2.57,0.1,Moderate
26,2023-08-21,30.2,52,513,6.6,19,86.36,2.71,0.06666666666666667,Moderate
26,2023-08-22,30.5,55,473,6.3,20,86.9,2.86,0.16666666666666666,Moderate
26,2023-08-23,30.8,57,409,6.6,21,87.44,3.0,0.23333333333333334,Moderate
26,2023-08-24,31.3,67,548,6.2,22,88.34,3.14,0.5666666666666667,High
26,2023-08-25,31.4,74,416,6.4,23,88.52,3.29,0.8,High
26,2023-08-26,31.4,55,688,6.5,24,88.52,3.43,0.16666666666666666,Moderate
26,2023-08-27,30.1,72,610,6.4,25,86.18,3.57,0.7333333333333333,High
26,2023-08-28,29.4,57,402,6.5,26,84.91999999999999,3.71,0.23333333333333334,Moderate
26,2023-08-29,28.7,66,413,6.2,27,83.66,3.86,0.5333333333333333,High
26,2023-08-30,29.1,50,578,6.5,28,84.38000000000001,4.0,0.0,Moderate
26,2023-08-31,29.2,69,614,6.2,29,84.56,4.14,0.6333333333333333,High
26,2023-09-01,31.7,61,731,6.4,30,89.06,4.29,0.36666666666666664,High
26,2023-09-02,31.7,61,663,6.7,31,89.06,4.43,0.36666666666666664,High
26,2023-09-03,31.7,78,441,6.4,32,89.06,4.57,0.9333333333333333,High
26,2023-09-04,31.7,57,662,6.4,33,89.06,4.71,0.23333333333333334,Moderate
26,2023-09-05,32.0,73,459,6.2,34,89.6,4.86,0.7666666666666667,High
26,2023-09-06,32.1,62,577,6.0,35,89.78,5.0,0.4,High
26,2023-09-07,31.5,55,632,6.4,36,88.7,5.14,0.16666666666666666,Moderate
26,2023-09-08,29.8,52,464,6.8,37,85.64,5.29,0.06666666666666667,Moderate
26,2023-09-09,20.1,69,621,6.3,38,68.18,5.43,0.6333333333333333,High
26,2023-09-10,31.1,58,496,6.4,39,87.98,5.57,0.26666666666666666,Moderate
26,2023-09-11,31.2,58,503,6.3,40,88.16,5.71,0.26666666666666666,Moderate
26,2023-09-12,31.2,57,545,6.3,41,88.16,5.86,0.23333333333333334,Moderate
26,2023-09-13,30.4,64,746,6.4,42,86.72,6.0,0.4666666666666667,High
26,2023-09-14,29.1,71,734,6.4,43,84.38000000000001,6.14,0.7,High
26,2023-09-15,30.6,58,791,6.1,44,87.08000000000001,6.29,0.26666666666666666,Moderate
26,2023-09-16,31.5,71,568,6.1,45,88.7,6.43,0.7,High
27,2023-08-03,33.4,76,411,6.7,1,92.11999999999999,0.14,0.8666666666666667,High
27,2023-08-04,33.5,55,758,6.3,2,92.3,0.29,0.16666666666666666,Moderate
27,2023-08-05,33.4,75,676,6.5,3,92.11999999999999,0.43,0.8333333333333334,High
27,2023-08-06,33.4,67,699,6.6,4,92.11999999999999,0.57,0.5666666666666667,High
27,2023-08-07,33.4,67,480,6.1,5,92.11999999999999,0.71,0.5666666666666667,High
27,2023-08-08,32.3,53,461,6.7,6,90.14,0.86,0.1,Moderate
27,2023-08-09,32.3,80,722,6.1,7,90.14,1.0,1.0,High
27,2023-08-10,22.7,77,723,6.6,8,72.86,1.14,0.9,High
27,2023-08-11,31.9,53,538,6.3,9,89.41999999999999,1.29,0.1,Moderate
27,2023-08-12,30.2,80,577,6.5,10,86.36,1.43,1.0,High
27,2023-08-13,30.1,79,493,6.6,11,86.18,1.57,0.9666666666666667,High
27,2023-08-14,30.1,60,653,6.6,12,86.18,1.71,0.3333333333333333,Moderate
27,2023-08-15,30.1,50,466,6.6,13,86.18,1.86,0.0,Moderate
27,2023-08-16,29.8,64,785,6.5,14,85.64,2.0,0.4666666666666667,High
27,2023-08-17,29.6,56,676,6.6,15,85.28,2.14,0.2,Moderate
27,2023-08-18,30.9,75,716,6.4,16,87.61999999999999,2.29,0.8333333333333334,High
27,2023-08-19,30.8,59,576,6.2,17,87.44,2.43,0.3,Moderate
27,2023-08-20,30.9,54,520,6.6,18,87.61999999999999,2.57,0.13333333333333333,Moderate
27,2023-08-21,30.2,78,582,6.7,19,86.36,2.71,0.9333333333333333,High
27,2023-08-22,30.5,69,703,6.3,20,86.9,2.86,0.6333333333333333,High
27,2023-08-23,30.8,64,736,6.5,21,87.44,3.0,0.4666666666666667,High
27,2023-08-24,31.3,62,799,6.4,22,88.34,3.14,0.4,High
27,2023-08-25,31.4,71,646,6.7,23,88.52,3.29,0.7,High
27,2023-08-26,31.4,50,494,6.0,24,88.52,3.43,0.0,Moderate
27,2023-08-27,30.1,55,651,6.6,25,86.18,3.57,0.16666666666666666,Moderate
27,2023-08-28,29.4,66,460,6.7,26,84.91999999999999,3.71,0.5333333333333333,High
27,2023-08-29,28.7,65,800,6.5,27,83.66,3.86,0.5,High
27,2023-08-30,29.1,73,726,6.2,28,84.38000000000001,4.0,0.7666666666666667,High
27,2023-08-31,29.2,75,453,6.6,29,84.56,4.14,0.8333333333333334,High
27,2023-09-01,31.7,55,660,6.4,30,89.06,4.29,0.16666666666666666,Moderate
27,2023-09-02,31.7,66,793,6.5,31,89.06,4.43,0.5333333333333333,High
27,2023-09-03,31.7,60,749,6.6,32,89.06,4.57,0.3333333333333333,Moderate
27,2023-09-04,31.7,52,400,6.5,33,89.06,4.71,0.06666666666666667,Moderate
27,2023-09-05,32.0,61,772,6.7,34,89.6,4.86,0.36666666666666664,High
27,2023-09-06,32.1,70,799,6.1,35,89.78,5.0,0.6666666666666666,High
27,2023-09-07,31.5,70,420,6.7,36,88.7,5.14,0.6666666666666666,High
27,2023-09-08,29.8,56,421,6.6,37,85.64,5.29,0.2,Moderate
27,2023-09-09,20.1,60,500,6.5,38,68.18,5.43,0.3333333333333333,Moderate
27,2023-09-10,31.1,56,502,6.6,39,87.98,5.57,0.2,Moderate
27,2023-09-11,31.2,61,681,6.6,40,88.16,5.71,0.36666666666666664,High
27,2023-09-12,31.2,71,539,6.5,41,88.16,5.86,0.7,High
27,2023-09-13,30.4,73,645,6.5,42,86.72,6.0,0.7666666666666667,High
27,2023-09-14,29.1,54,658,6.5,43,84.38000000000001,6.14,0.13333333333333333,Moderate
27,2023-09-15,30.6,76,470,6.2,44,87.08000000000001,6.29,0.8666666666666667,High
27,2023-09-16,31.5,53,454,6.8,45,88.7,6.43,0.1,Moderate
28,2023-08-03,33.4,58,557,6.8,1,92.11999999999999,0.14,0.26666666666666666,Moderate
28,2023-08-04,33.5,56,523,6.3,2,92.3,0.29,0.2,Moderate
28,2023-08-05,33.4,74,768,6.2,3,92.11999999999999,0.43,0.8,High
28,2023-08-06,33.4,75,607,6.5,4,92.11999999999999,0.57,0.8333333333333334,High
28,2023-08-07,33.4,68,598,6.1,5,92.11999999999999,0.71,0.6,High
28,2023-08-08,32.3,55,786,6.3,6,90.14,0.86,0.16666666666666666,Moderate
28,2023-08-09,32.3,72,554,6.3,7,90.14,1.0,0.7333333333333333,High
28,2023-08-10,22.7,56,498,6.2,8,72.86,1.14,0.2,Moderate
28,2023-08-11,31.9,74,511,6.4,9,89.41999999999999,1.29,0.8,High
28,2023-08-12,30.2,53,455,6.2,10,86.36,1.43,0.1,Moderate
28,2023-08-13,30.1,64,669,6.2,11,86.18,1.57,0.4666666666666667,High
28,2023-08-14,30.1,79,601,6.5,12,86.18,1.71,0.9666666666666667,High
28,2023-08-15,30.1,56,421,6.6,13,86.18,1.86,0.2,Moderate
28,2023-08-16,29.8,60,406,6.4,14,85.64,2.0,0.3333333333333333,Moderate
28,2023-08-17,29.6,65,571,6.7,15,85.28,2.14,0.5,High
28,2023-08-18,30.9,51,554,6.8,16,87.61999999999999,2.29,0.03333333333333333,Moderate
28,2023-08-19,30.8,51,529,6.7,17,87.44,2.43,0.03333333333333333,Moderate
28,2023-08-20,30.9,78,403,6.6,18,87.61999999999999,2.57,0.9333333333333333,High
28,2023-08-21,30.2,75,643,6.6,19,86.36,2.71,0.8333333333333334,High
28,2023-08-22,30.5,52,639,6.3,20,86.9,2.86,0.06666666666666667,Moderate
28,2023-08-23,30.8,59,788,6.6,21,87.44,3.0,0.3,Moderate
28,2023-08-24,31.3,78,425,6.7,22,88.34,3.14,0.9333333333333333,High
28,2023-08-25,31.4,77,459,6.5,23,88.52,3.29,0.9,High
28,2023-08-26,31.4,76,624,6.3,24,88.52,3.43,0.8666666666666667,High
28,2023-08-27,30.1,73,411,6.3,25,86.18,3.57,0.7666666666666667,High
28,2023-08-28,29.4,50,626,6.0,26,84.91999999999999,3.71,0.0,Moderate
28,2023-08-29,28.7,60,728,6.6,27,83.66,3.86,0.3333333333333333,Moderate
28,2023-08-30,29.1,62,400,6.1,28,84.38000000000001,4.0,0.4,High
28,2023-08-31,29.2,64,555,6.6,29,84.56,4.14,0.4666666666666667,High
28,2023-09-01,31.7,58,710,6.1,30,89.06,4.29,0.26666666666666666,Moderate
28,2023-09-02,31.7,56,641,6.5,31,89.06,4.43,0.2,Moderate
28,2023-09-03,31.7,60,480,6.7,32,89.06,4.57,0.3333333333333333,Moderate
28,2023-09-04,31.7,70,689,6.5,33,89.06,4.71,0.6666666666666666,High
28,2023-09-05,32.0,78,789,6.1,34,89.6,4.86,0.9333333333333333,High
28,2023-09-06,32.1,61,601,6.1,35,89.78,5.0,0.36666666666666664,High
28,2023-09-07,31.5,54,718,6.4,36,88.7,5.14,0.13333333333333333,Moderate
28,2023-09-08,29.8,74,434,6.2,37,85.64,5.29,0.8,High
28,2023-09-09,20.1,62,472,6.1,38,68.18,5.43,0.4,High
28,2023-09-10,31.1,50,534,6.3,39,87.98,5.57,0.0,Moderate
28,2023-09-11,31.2,69,531,6.1,40,88.16,5.71,0.6333333333333333,High
28,2023-09-12,31.2,60,774,6.8,41,88.16,5.86,0.3333333333333333,Moderate
28,2023-09-13,30.4,79,619,6.2,42,86.72,6.0,0.9666666666666667,High
28,2023-09-14,29.1,72,772,6.6,43,84.38000000000001,6.14,0.7333333333333333,High
28,2023-09-15,30.6,70,565,6.4,44,87.08000000000001,6.29,0.6666666666666666,High
28,2023-09-16,31.5,74,418,6.5,45,88.7,6.43,0.8,High
29,2023-08-03,33.4,60,678,6.3,1,92.11999999999999,0.14,0.3333333333333333,Moderate
29,2023-08-04,33.5,58,566,6.3,2,92.3,0.29,0.26666666666666666,Moderate
29,2023-08-05,33.4,66,526,6.2,3,92.11999999999999,0.43,0.5333333333333333,High
29,2023-08-06,33.4,71,707,6.6,4,92.11999999999999,0.57,0.7,High
29,2023-08-07,33.4,74,547,6.6,5,92.11999999999999,0.71,0.8,High
29,2023-08-08,32.3,63,703,6.2,6,90.14,0.86,0.43333333333333335,High
29,2023-08-09,32.3,69,704,6.5,7,90.14,1.0,0.6333333333333333,High
29,2023-08-10,22.7,67,597,6.4,8,72.86,1.14,0.5666666666666667,High
29,2023-08-11,31.9,64,787,6.8,9,89.41999999999999,1.29,0.4666666666666667,High
29,2023-08-12,30.2,50,542,6.6,10,86.36,1.43,0.0,Moderate
29,2023-08-13,30.1,71,464,6.7,11,86.18,1.57,0.7,High
29,2023-08-14,30.1,58,789,6.8,12,86.18,1.71,0.26666666666666666,Moderate
29,2023-08-15,30.1,77,688,6.2,13,86.18,1.86,0.9,High
29,2023-08-16,29.8,64,706,6.2,14,85.64,2.0,0.4666666666666667,High
29,2023-08-17,29.6,51,402,6.5,15,85.28,2.14,0.03333333333333333,Moderate
29,2023-08-18,30.9,66,547,6.2,16,87.61999999999999,2.29,0.5333333333333333,High
29,2023-08-19,30.8,74,694,6.7,17,87.44,2.43,0.8,High
29,2023-08-20,30.9,75,478,6.5,18,87.61999999999999,2.57,0.8333333333333334,High
29,2023-08-21,30.2,65,562,6.7,19,86.36,2.71,0.5,High
29,2023-08-22,30.5,51,548,6.3,20,86.9,2.86,0.03333333333333333,Moderate
29,2023-08-23,30.8,59,479,6.3,21,87.44,3.0,0.3,Moderate
29,2023-08-24,31.3,66,405,6.2,22,88.34,3.14,0.5333333333333333,High
29,2023-08-25,31.4,79,757,6.5,23,88.52,3.29,0.9666666666666667,High
29,2023-08-26,31.4,76,472,6.2,24,88.52,3.43,0.8666666666666667,High
29,2023-08-27,30.1,79,414,6.3,25,86.18,3.57,0.9666666666666667,High
29,2023-08-28,29.4,59,795,6.3,26,84.91999999999999,3.71,0.3,Moderate
29,2023-08-29,28.7,70,641,6.3,27,83.66,3.86,0.6666666666666666,High
29,2023-08-30,29.1,53,414,6.0,28,84.38000000000001,4.0,0.1,Moderate
29,2023-08-31,29.2,67,653,6.6,29,84.56,4.14,0.5666666666666667,High
29,2023-09-01,31.7,56,626,6.6,30,89.06,4.29,0.2,Moderate
29,2023-09-02,31.7,70,424,6.3,31,89.06,4.43,0.6666666666666666,High
29,2023-09-03,31.7,79,507,6.7,32,89.06,4.57,0.9666666666666667,High
29,2023-09-04,31.7,73,763,6.6,33,89.06,4.71,0.7666666666666667,High
29,2023-09-05,32.0,71,592,6.4,34,89.6,4.86,0.7,High
29,2023-09-06,32.1,71,428,6.5,35,89.78,5.0,0.7,High
29,2023-09-07,31.5,63,505,6.5,36,88.7,5.14,0.43333333333333335,High
29,2023-09-08,29.8,72,581,6.3,37,85.64,5.29,0.7333333333333333,High
29,2023-09-09,20.1,60,561,6.0,38,68.18,5.43,0.3333333333333333,Moderate
29,2023-09-10,31.1,55,556,6.0,39,87.98,5.57,0.16666666666666666,Moderate
29,2023-09-11,31.2,59,493,6.8,40,88.16,5.71,0.3,Moderate
29,2023-09-12,31.2,66,489,6.7,41,88.16,5.86,0.5333333333333333,High
29,2023-09-13,30.4,78,635,6.0,42,86.72,6.0,0.9333333333333333,High
29,2023-09-14,29.1,75,754,6.7,43,84.38000000000001,6.14,0.8333333333333334,High
29,2023-09-15,30.6,50,500,6.8,44,87.08000000000001,6.29,0.0,Moderate
29,2023-09-16,31.5,60,605,6.4,45,88.7,6.43,0.3333333333333333,Moderate
30,2023-08-03,33.4,67,643,6.6,1,92.11999999999999,0.14,0.5666666666666667,High
30,2023-08-04,33.5,75,687,6.0,2,92.3,0.29,0.8333333333333334,High
30,2023-08-05,33.4,60,660,6.3,3,92.11999999999999,0.43,0.3333333333333333,Moderate
30,2023-08-06,33.4,68,727,6.7,4,92.11999999999999,0.57,0.6,High
30,2023-08-07,33.4,50,547,6.4,5,92.11999999999999,0.71,0.0,Moderate
30,2023-08-08,32.3,57,620,6.2,6,90.14,0.86,0.23333333333333334,Moderate
30,2023-08-09,32.3,75,747,6.7,7,90.14,1.0,0.8333333333333334,High
30,2023-08-10,22.7,76,587,6.4,8,72.86,1.14,0.8666666666666667,High
30,2023-08-11,31.9,63,453,6.6,9,89.41999999999999,1.29,0.43333333333333335,High
30,2023-08-12,30.2,60,449,6.4,10,86.36,1.43,0.3333333333333333,Moderate
30,2023-08-13,30.1,69,783,6.7,11,86.18,1.57,0.6333333333333333,High
30,2023-08-14,30.1,72,567,6.6,12,86.18,1.71,0.7333333333333333,High
30,2023-08-15,30.1,75,757,6.5,13,86.18,1.86,0.8333333333333334,High
30,2023-08-16,29.8,57,495,6.3,14,85.64,2.0,0.23333333333333334,Moderate
30,2023-08-17,29.6,64,467,6.1,15,85.28,2.14,0.4666666666666667,High
30,2023-08-18,30.9,76,451,6.8,16,87.61999999999999,2.29,0.8666666666666667,High
30,2023-08-19,30.8,65,545,6.5,17,87.44,2.43,0.5,High
30,2023-08-20,30.9,61,781,6.8,18,87.61999999999999,2.57,0.36666666666666664,High
30,2023-08-21,30.2,61,562,6.6,19,86.36,2.71,0.36666666666666664,High
30,2023-08-22,30.5,61,442,6.7,20,86.9,2.86,0.36666666666666664,High
30,2023-08-23,30.8,61,479,6.8,21,87.44,3.0,0.36666666666666664,High
30,2023-08-24,31.3,78,795,6.7,22,88.34,3.14,0.9333333333333333,High
30,2023-08-25,31.4,50,544,6.7,23,88.52,3.29,0.0,Moderate
30,2023-08-26,31.4,58,593,6.4,24,88.52,3.43,0.26666666666666666,Moderate
30,2023-08-27,30.1,75,574,6.3,25,86.18,3.57,0.8333333333333334,High
30,2023-08-28,29.4,63,462,6.2,26,84.91999999999999,3.71,0.43333333333333335,High
30,2023-08-29,28.7,71,549,6.7,27,83.66,3.86,0.7,High
30,2023-08-30,29.1,53,692,6.3,28,84.38000000000001,4.0,0.1,Moderate
30,2023-08-31,29.2,50,640,6.3,29,84.56,4.14,0.0,Moderate
30,2023-09-01,31.7,74,749,6.2,30,89.06,4.29,0.8,High
30,2023-09-02,31.7,65,716,6.0,31,89.06,4.43,0.5,High
30,2023-09-03,31.7,77,777,6.5,32,89.06,4.57,0.9,High
30,2023-09-04,31.7,62,468,6.1,33,89.06,4.71,0.4,High
30,2023-09-05,32.0,60,470,6.1,34,89.6,4.86,0.3333333333333333,Moderate
30,2023-09-06,32.1,78,532,6.3,35,89.78,5.0,0.9333333333333333,High
30,2023-09-07,31.5,74,457,6.3,36,88.7,5.14,0.8,High
30,2023-09-08,29.8,80,574,6.4,37,85.64,5.29,1.0,High
30,2023-09-09,20.1,65,545,6.3,38,68.18,5.43,0.5,High
30,2023-09-10,31.1,78,458,6.5,39,87.98,5.57,0.9333333333333333,High
30,2023-09-11,31.2,64,692,6.1,40,88.16,5.71,0.4666666666666667,High
30,2023-09-12,31.2,70,672,6.1,41,88.16,5.86,0.6666666666666666,High
30,2023-09-13,30.4,52,545,6.0,42,86.72,6.0,0.06666666666666667,Moderate
30,2023-09-14,29.1,60,460,6.3,43,84.38000000000001,6.14,0.3333333333333333,Moderate
30,2023-09-15,30.6,78,738,6.2,44,87.08000000000001,6.29,0.9333333333333333,High
30,2023-09-16,31.5,55,628,6.3,45,88.7,6.43,0.16666666666666666,Moderate
31,2023-08-03,33.4,77,477,6.3,1,92.11999999999999,0.14,0.9,High
31,2023-08-04,33.5,53,614,6.5,2,92.3,0.29,0.1,Moderate
31,2023-08-05,33.4,70,555,6.1,3,92.11999999999999,0.43,0.6666666666666666,High
31,2023-08-06,33.4,65,506,6.8,4,92.11999999999999,0.57,0.5,High
31,2023-08-07,33.4,69,513,6.2,5,92.11999999999999,0.71,0.6333333333333333,High
31,2023-08-08,32.3,51,757,6.6,6,90.14,0.86,0.03333333333333333,Moderate
31,2023-08-09,32.3,72,641,6.6,7,90.14,1.0,0.7333333333333333,High
31,2023-08-10,22.7,79,768,6.6,8,72.86,1.14,0.9666666666666667,High
31,2023-08-11,31.9,51,704,6.3,9,89.41999999999999,1.29,0.03333333333333333,Moderate
31,2023-08-12,30.2,58,599,6.7,10,86.36,1.43,0.26666666666666666,Moderate
31,2023-08-13,30.1,73,485,6.1,11,86.18,1.57,0.7666666666666667,High
31,2023-08-14,30.1,53,477,6.8,12,86.18,1.71,0.1,Moderate
31,2023-08-15,30.1,57,554,6.1,13,86.18,1.86,0.23333333333333334,Moderate
31,2023-08-16,29.8,58,521,6.2,14,85.64,2.0,0.26666666666666666,Moderate
31,2023-08-17,29.6,79,552,6.7,15,85.28,2.14,0.9666666666666667,High
31,2023-08-18,30.9,78,798,6.4,16,87.61999999999999,2.29,0.9333333333333333,High
31,2023-08-19,30.8,57,566,6.2,17,87.44,2.43,0.23333333333333334,Moderate
31,2023-08-20,30.9,59,488,6.8,18,87.61999999999999,2.57,0.3,Moderate
31,2023-08-21,30.2,72,516,6.7,19,86.36,2.71,0.7333333333333333,High
31,2023-08-22,30.5,77,455,6.3,20,86.9,2.86,0.9,High
31,2023-08-23,30.8,74,508,6.5,21,87.44,3.0,0.8,High
31,2023-08-24,31.3,64,495,6.6,22,88.34,3.14,0.4666666666666667,High
31,2023-08-25,31.4,80,461,6.3,23,88.52,3.29,1.0,High
31,2023-08-26,31.4,60,477,6.8,24,88.52,3.43,0.3333333333333333,Moderate
31,2023-08-27,30.1,50,688,6.8,25,86.18,3.57,0.0,Moderate
31,2023-08-28,29.4,72,710,6.3,26,84.91999999999999,3.71,0.7333333333333333,High
31,2023-08-29,28.7,76,749,6.3,27,83.66,3.86,0.8666666666666667,High
31,2023-08-30,29.1,78,688,6.7,28,84.38000000000001,4.0,0.9333333333333333,High
31,2023-08-31,29.2,51,505,6.2,29,84.56,4.14,0.03333333333333333,Moderate
31,2023-09-01,31.7,54,556,6.1,30,89.06,4.29,0.13333333333333333,Moderate
31,2023-09-02,31.7,80,419,6.6,31,89.06,4.43,1.0,High
31,2023-09-03,31.7,60,628,6.1,32,89.06,4.57,0.3333333333333333,Moderate
31,2023-09-04,31.7,58,576,6.5,33,89.06,4.71,0.26666666666666666,Moderate
31,2023-09-05,32.0,66,411,6.7,34,89.6,4.86,0.5333333333333333,High
31,2023-09-06,32.1,64,422,6.4,35,89.78,5.0,0.4666666666666667,High
31,2023-09-07,31.5,50,671,6.5,36,88.7,5.14,0.0,Moderate
31,2023-09-08,29.8,68,577,6.1,37,85.64,5.29,0.6,High
31,2023-09-09,20.1,61,427,6.4,38,68.18,5.43,0.36666666666666664,High
31,2023-09-10,31.1,59,526,6.4,39,87.98,5.57,0.3,Moderate
31,2023-09-11,31.2,78,578,6.6,40,88.16,5.71,0.9333333333333333,High
31,2023-09-12,31.2,67,621,6.7,41,88.16,5.86,0.5666666666666667,High
31,2023-09-13,30.4,79,790,6.7,42,86.72,6.0,0.9666666666666667,High
31,2023-09-14,29.1,56,460,6.3,43,84.38000000000001,6.14,0.2,Moderate
31,2023-09-15,30.6,66,420,6.4,44,87.08000000000001,6.29,0.5333333333333333,High
31,2023-09-16,31.5,69,670,6.1,45,88.7,6.43,0.6333333333333333,High
32,2023-08-03,33.4,67,414,6.1,1,92.11999999999999,0.14,0.5666666666666667,High
32,2023-08-04,33.5,53,715,6.0,2,92.3,0.29,0.1,Moderate
32,2023-08-05,33.4,58,499,6.1,3,92.11999999999999,0.43,0.26666666666666666,Moderate
32,2023-08-06,33.4,72,779,6.2,4,92.11999999999999,0.57,0.7333333333333333,High
32,2023-08-07,33.4,78,688,6.8,5,92.11999999999999,0.71,0.9333333333333333,High
32,2023-08-08,32.3,66,494,6.4,6,90.14,0.86,0.5333333333333333,High
32,2023-08-09,32.3,57,557,6.2,7,90.14,1.0,0.23333333333333334,Moderate
32,2023-08-10,22.7,69,553,6.3,8,72.86,1.14,0.6333333333333333,High
32,2023-08-11,31.9,77,705,6.7,9,89.41999999999999,1.29,0.9,High
32,2023-08-12,30.2,76,701,6.2,10,86.36,1.43,0.8666666666666667,High
32,2023-08-13,30.1,69,441,6.7,11,86.18,1.57,0.6333333333333333,High
32,2023-08-14,30.1,80,486,6.5,12,86.18,1.71,1.0,High
32,2023-08-15,30.1,50,514,6.3,13,86.18,1.86,0.0,Moderate
32,2023-08-16,29.8,68,571,6.1,14,85.64,2.0,0.6,High
32,2023-08-17,29.6,51,796,6.3,15,85.28,2.14,0.03333333333333333,Moderate
32,2023-08-18,30.9,71,714,6.5,16,87.61999999999999,2.29,0.7,High
32,2023-08-19,30.8,60,738,6.1,17,87.44,2.43,0.3333333333333333,Moderate
32,2023-08-20,30.9,65,447,6.4,18,87.61999999999999,2.57,0.5,High
32,2023-08-21,30.2,70,686,6.5,19,86.36,2.71,0.6666666666666666,High
32,2023-08-22,30.5,78,641,6.4,20,86.9,2.86,0.9333333333333333,High
32,2023-08-23,30.8,61,721,6.0,21,87.44,3.0,0.36666666666666664,High
32,2023-08-24,31.3,58,573,6.6,22,88.34,3.14,0.26666666666666666,Moderate
32,2023-08-25,31.4,69,685,6.4,23,88.52,3.29,0.6333333333333333,High
32,2023-08-26,31.4,70,588,6.3,24,88.52,3.43,0.6666666666666666,High
32,2023-08-27,30.1,69,750,6.4,25,86.18,3.57,0.6333333333333333,High
32,2023-08-28,29.4,54,655,6.3,26,84.91999999999999,3.71,0.13333333333333333,Moderate
32,2023-08-29,28.7,63,495,6.1,27,83.66,3.86,0.43333333333333335,High
32,2023-08-30,29.1,53,796,6.8,28,84.38000000000001,4.0,0.1,Moderate
32,2023-08-31,29.2,52,799,6.3,29,84.56,4.14,0.06666666666666667,Moderate
32,2023-09-01,31.7,72,586,6.7,30,89.06,4.29,0.7333333333333333,High
32,2023-09-02,31.7,72,455,6.7,31,89.06,4.43,0.7333333333333333,High
32,2023-09-03,31.7,68,558,6.7,32,89.06,4.57,0.6,High
32,2023-09-04,31.7,58,730,6.0,33,89.06,4.71,0.26666666666666666,Moderate
32,2023-09-05,32.0,62,495,6.2,34,89.6,4.86,0.4,High
32,2023-09-06,32.1,77,596,6.5,35,89.78,5.0,0.9,High
32,2023-09-07,31.5,67,586,6.2,36,88.7,5.14,0.5666666666666667,High
32,2023-09-08,29.8,77,681,6.1,37,85.64,5.29,0.9,High
32,2023-09-09,20.1,51,522,6.2,38,68.18,5.43,0.03333333333333333,Moderate
32,2023-09-10,31.1,80,458,6.1,39,87.98,5.57,1.0,High
32,2023-09-11,31.2,51,717,6.5,40,88.16,5.71,0.03333333333333333,Moderate
32,2023-09-12,31.2,67,768,6.7,41,88.16,5.86,0.5666666666666667,High
32,2023-09-13,30.4,78,465,6.6,42,86.72,6.0,0.9333333333333333,High
32,2023-09-14,29.1,64,782,6.8,43,84.38000000000001,6.14,0.4666666666666667,High
32,2023-09-15,30.6,73,517,6.8,44,87.08000000000001,6.29,0.7666666666666667,High
32,2023-09-16,31.5,78,695,6.4,45,88.7,6.43,0.9333333333333333,High
33,2023-08-03,33.4,65,575,6.8,1,92.11999999999999,0.14,0.5,High
33,2023-08-04,33.5,67,453,6.2,2,92.3,0.29,0.5666666666666667,High
33,2023-08-05,33.4,51,424,6.5,3,92.11999999999999,0.43,0.03333333333333333,Moderate
33,2023-08-06,33.4,75,604,6.4,4,92.11999999999999,0.57,0.8333333333333334,High
